movieid,movieName,releaseDate,rating,popularity
4657,Jindabyne,7/20/06,5.7,8.950864
14395,कभी अलविदा ना कहना,8/11/06,6.1,3.246903
24137,An Ideal Husband,4/15/99,6.3,4.519523
190847,The Last Days on Mars,8/11/13,5.2,18.764453
11056,Darkness,10/2/02,5.6,6.340135
62,2001: A Space Odyssey,4/10/68,7.9,86.201184
601,E.T. the Extra-Terrestrial,4/3/82,7.3,56.105798
13067,In the Land of Women,4/16/07,5.8,12.792446
25379,The Blue Butterfly,2/20/04,6.8,1.985552
88641,There Goes My Baby,9/2/94,8.5,0.037073
58051,Housefull,4/30/10,5.2,0.12082
14877,September Dawn,5/17/07,5,3.646848
96399,For Greater Glory - The True Story of Cristiada,6/1/12,6.4,5.759545
304410,La Famille Bélier,12/17/14,7,25.302978
489,Good Will Hunting,12/5/97,7.9,43.734886
373314,Misconduct,2/5/16,5.3,10.016909
214,Saw III,10/27/06,6.1,33.124871
10890,Stripes,6/25/81,6.5,10.892398
1588,Bring It On,8/25/00,5.8,14.754281
316727,The Purge: Election Year,6/29/16,6.1,53.727146
10314,She's All That,1/29/99,5.7,8.9876
663,Saw IV,10/25/07,5.9,29.244768
11804,White Noise,1/7/05,5.6,14.447723
16781,Madea's Family Reunion,2/24/06,6,5.882208
11873,The Color of Money,10/7/86,6.7,17.3393
9289,The Longest Day,9/25/62,7.2,19.524972
10414,The Mighty Ducks,10/1/92,6.4,8.932837
1970,The Grudge,10/22/04,5.8,35.695442
9614,Happy Gilmore,2/16/96,6.5,26.598884
8922,Jeepers Creepers,7/1/01,6.1,23.316208
1648,Bill & Ted's Excellent Adventure,2/17/89,6.7,25.929893
17917,Oliver!,9/26/68,7,8.305998
74534,The Best Exotic Marigold Hotel,11/28/11,6.9,21.258991
19405,Recess: School's Out,1/27/01,6.6,5.699058
9355,Mad Max Beyond Thunderdome,6/29/85,5.9,36.582038
10999,Commando,10/3/85,6.4,34.224204
321258,The Boy,1/22/16,5.8,38.179483
44040,Devil,1/13/10,5.8,30.934688
10426,Friday After Next,11/22/02,6,7.499639
280092,Insidious: Chapter 3,6/4/15,6.2,45.946524
13938,The Last Dragon,3/22/85,6.4,4.928777
10163,The Lawnmower Man,3/5/92,5.4,10.125029
12182,Nick and Norah's Infinite Playlist,10/3/08,6.4,20.452449
1832,Dogma,11/12/99,6.8,14.543435
9034,The Banger Sisters,9/20/02,5.5,6.015354
15301,Twilight Zone: The Movie,6/24/83,6.2,12.902975
10135,Road House,5/19/89,6.3,6.216203
26352,A Low Down Dirty Shame,11/23/94,6,3.290639
20616,Swimfan,9/6/02,5,4.844451
9794,Employee of the Month,10/6/06,5.3,9.559737
15037,Can't Hardly Wait,6/12/98,6.1,11.350382
227,The Outsiders,3/25/83,6.9,13.455373
294272,Pete's Dragon,8/10/16,6.2,31.974359
11336,The Dead Zone,10/21/83,6.9,16.78512
283445,Sinister 2,8/19/15,5.4,26.090495
88036,Sparkle,8/17/12,5.8,2.698185
10984,Valentine,2/1/01,5,5.904126
22824,The Fourth Kind,11/6/09,5.8,22.888173
9526,A Prairie Home Companion,6/9/06,6.4,5.025446
39349,Sugar Hill,2/25/94,5.2,2.580808
15983,Invasion U.S.A.,9/27/85,5.3,4.192064
14544,Roll Bounce,9/23/05,6.1,2.596338
11545,Rushmore,9/17/98,7.5,18.289303
42684,Skyline,11/11/10,4.7,26.268209
268238,The Second Best Exotic Marigold Hotel,2/26/15,6.3,17.592299
8359,Kit Kittredge: An American Girl,7/2/08,6.4,6.27141
15648,The Perfect Man,6/17/05,5.5,11.158906
41823,Mo' Better Blues,8/3/90,6.3,3.079862
11891,Kung Pow: Enter the Fist,1/25/02,6.1,8.288813
9362,Tremors,1/19/90,6.6,32.579697
9902,Wrong Turn,5/30/03,6,33.555764
14729,The Long Riders,5/12/80,6.6,2.959547
9455,The Corruptor,3/12/99,6,4.068107
103731,Mud,5/1/13,7,17.663353
10090,Reno 911!: Miami,2/23/07,5.6,4.207456
164558,One Direction: This Is Us,8/28/13,8,7.944457
19905,"The Goods: Live Hard, Sell Hard",8/14/09,5.4,3.352702
17710,Hey Arnold! The Movie,6/28/02,5.6,5.856363
75900,My Week with Marilyn,10/17/11,6.6,21.006078
9515,The Matador,5/12/05,6.2,5.647538
27322,Love Jones,3/14/97,8.1,1.000178
328425,The Gift,7/30/15,6.7,27.247013
14120,End of the Spear,12/2/05,6.1,1.83428
10050,Get Over It,3/8/01,5.5,11.592129
1542,Office Space,2/19/99,7.4,18.366362
10490,Drop Dead Gorgeous,7/23/99,6.4,6.736274
87093,Big Eyes,12/24/14,6.8,28.570174
10029,Very Bad Things,9/11/98,6.2,5.671691
9893,Sleepover,7/9/04,5.3,5.842299
11507,Body Double,10/25/84,6.4,9.525626
37931,MacGruber,5/21/10,5.1,14.038512
3472,Dirty Pretty Things,9/5/02,6.8,9.177896
87818,Movie 43,1/1/13,4.4,35.350303
13160,Over Her Dead Body,2/1/08,5.3,12.067921
88005,Seeking a Friend for the End of the World,6/22/12,6.3,30.863082
52067,Cedar Rapids,2/11/11,5.9,10.254807
73,American History X,10/30/98,8.2,73.567232
134597,The Collection,9/21/12,5.9,16.361743
24034,Teacher's Pet,1/16/04,5.5,1.374409
14283,The Red Violin,9/10/98,7.3,6.18869
404,The Straight Story,10/15/99,7.7,15.280261
13201,Deuces Wild,5/3/02,5.5,0.753481
209403,Bad Words,9/6/13,6.4,14.105392
7942,Run Fatboy Run,9/6/07,6.2,14.905357
73247,Heartbeeps,12/18/81,3.8,0.518056
253331,Black or White,9/6/14,6.5,12.172131
34043,On the Line,10/26/01,4.1,3.084874
9952,Rescue Dawn,9/9/06,6.9,17.078656
256924,Danny Collins,3/19/15,6.6,16.318608
82532,"Jeff, Who Lives at Home",9/13/11,6.1,10.409155
41110,Io sono l'amore,9/5/09,6.9,5.355763
134371,Atlas Shrugged Part II,10/12/12,5.4,4.725357
2088,Romeo Is Bleeding,9/13/93,5.7,4.850402
10388,The Limey,5/15/99,6.6,8.902102
1640,Crash,1/13/04,7.2,28.223163
25520,The House of Mirth,9/23/00,6.4,3.007816
27342,Malone,5/1/87,6.8,1.610132
13689,Peaceful Warrior,3/30/06,7.3,8.326131
67911,Bucky Larson: Born to Be a Star,9/9/11,4.4,3.919057
24664,Bamboozled,10/6/00,6.3,2.23411
329440,The Forest,1/7/16,4.8,19.865989
47890,Sphinx,2/11/81,6,0.310513
252512,While We're Young,4/3/15,5.8,19.263477
55720,A Better Life,6/24/11,7,4.123533
9613,Spider,12/13/02,6.4,6.948401
29076,Gun Shy,2/4/00,5.4,3.988432
29339,Nicholas Nickleby,12/27/02,6.8,5.099923
68812,The Iceman,9/1/12,6.4,19.494703
32740,कृष,6/23/06,5.5,3.759988
14195,Cecil B. Demented,5/17/00,6.2,4.176066
73567,Killer Joe,9/10/11,6.5,16.436178
41479,The Joneses,9/13/09,6.1,14.979375
15394,Owning Mahowny,5/2/03,6.8,8.045488
10071,The Brothers Solomon,9/7/07,4.9,8.312153
1989,My Blueberry Nights,5/16/07,6,10.733761
91076,Illuminata,5/21/98,6.3,0.111313
12779,Swept Away,10/11/02,4.8,4.570043
13191,"War, Inc.",4/28/08,5.6,6.265659
11770,少林足球,7/12/01,6.6,17.54768
12703,The Brown Bunny,8/27/04,5.5,3.412162
64559,Rien ne va plus,10/15/97,6.4,0.627964
222649,Rosewater,11/7/14,6.5,5.75555
115872,La femme de chambre du Titanic,10/10/97,5.3,1.031142
101173,Coriolanus,2/14/11,5.9,7.554799
25350,Imaginary Heroes,9/14/04,6.3,2.85283
10034,High Heels and Low Lifes,7/16/01,6.4,1.769593
20178,World's Greatest Dad,8/20/09,6.5,9.805551
5072,Severance,5/19/06,6.4,12.898984
18191,Edmond,8/31/05,6,2.803642
31007,Welcome to the Rileys,10/29/10,6.4,6.085879
11546,Police Academy: Mission to Moscow,6/9/94,4.1,11.946898
41894,Blood Done Sign My Name,2/1/10,6,0.397341
184374,Cinco de Mayo: La Batalla,5/3/13,5.8,0.072085
268171,Elsa & Fred,3/7/14,6.2,2.849895
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",2/20/98,3,0.666218
24663,The Open Road,2/7/09,4.8,1.388136
39037,The Good Guy,4/25/09,5.4,2.631688
22805,Motherhood,1/21/09,4.7,10.955567
39055,Free Style,12/24/08,5.8,0.122874
245846,Strangerland,7/1/15,5.1,5.145655
25186,Janky Promoters,10/16/09,7,1.728816
15017,Blonde Ambition,12/21/07,3.9,3.064563
12245,The Oxford Murders,1/18/08,5.7,9.318033
49787,The Reef,5/15/10,5.4,7.245108
16358,Eulogy,10/15/04,6.4,9.085482
7006,White Noise 2: The Light,1/5/07,5.6,6.814247
66767,Beat the World,6/10/11,4.3,2.873796
17622,Fifty Dead Men Walking,9/10/08,6.1,4.481897
283671,Jungle Shuffle,8/7/14,6.5,1.413934
18516,Adam Resurrected,8/8/08,6.4,2.574014
217708,Hross í oss,8/30/13,6.9,1.617943
42057,Hai Marjawaan!,5/7/10,4.3,1.259968
17577,The Devil's Tomb,5/26/09,4,5.099472
14608,Partition,2/2/07,6.4,2.131524
34417,Good Intentions,3/9/10,5,0.304566
15067,"좋은 놈, 나쁜 놈, 이상한 놈",7/16/08,7.1,11.847324
78383,Nurse 3-D,9/28/13,4.9,10.013629
43090,Gunless,4/30/10,6.7,3.753703
16614,Adventureland,4/3/09,6.4,19.978021
9700,The Lost City,9/3/05,6,3.588529
10471,Next Friday,1/12/00,6.4,9.337388
250066,American Heist,9/11/14,4.3,11.431434
667,You Only Live Twice,6/12/67,6.5,28.675891
208869,Plastic,4/30/14,6.1,9.70276
86837,Amour,7/1/12,7.5,17.151293
10306,Poltergeist III,6/10/88,4.5,11.225044
106845,Re-Kill,10/16/15,4.9,5.346205
11576,"It's a Mad, Mad, Mad, Mad World",11/7/63,7,14.562991
219,Volver,3/16/06,7.3,19.747809
11827,Heavy Metal,8/7/81,6.2,12.928269
22820,Gentlemen Broncos,9/30/09,6.2,3.193777
31174,Richard III,12/29/95,6.9,5.107235
244316,Into the Grizzly Maze,2/27/15,5.1,10.073144
37737,Kites,5/21/10,6,4.807549
62215,Melancholia,5/26/11,7,36.173598
66125,Red Dog,8/4/11,7.1,5.499412
132316,Jab Tak Hai Jaan,11/13/12,7.3,5.900535
348,Alien,5/25/79,7.9,94.184658
30497,The Texas Chain Saw Massacre,10/1/74,7.2,29.262427
27586,The Runaways,3/19/10,6.3,17.611971
14811,Fiddler on the Roof,11/3/71,7.4,7.623979
660,Thunderball,12/16/65,6.5,31.036
68684,Detention,3/16/11,5.7,10.424596
40794,Mine vaganti,2/12/10,7,7.720692
9400,Set It Off,11/6/96,6.9,6.717994
16162,The Best Man,10/22/99,6.8,3.951041
10585,Child's Play,11/8/88,6.3,27.600843
2359,Sicko,5/18/07,7.3,14.098952
238636,The Purge: Anarchy,7/17/14,6.6,82.975841
10472,Down to You,1/21/00,4.9,3.269459
11282,Harold & Kumar Go to White Castle,5/30/04,6.6,18.514292
6521,The Contender,10/13/00,6.7,7.029126
14181,Boiler Room,2/18/00,6.5,11.233081
1621,Trading Places,6/7/83,7.1,34.022209
9656,Black Christmas,12/25/06,4.8,4.134327
16428,Breakin' All the Rules,5/14/04,5.8,6.904734
10705,Henry V,10/5/89,7.4,4.641006
8272,The Savages,1/19/07,6.8,5.663889
24621,Chasing Papi,4/16/03,6.3,1.118511
1619,The Way of the Gun,9/8/00,6.4,8.775844
9685,Igby Goes Down,9/13/02,6.5,2.062087
14425,PCU,4/29/94,6,8.738737
14624,The Ultimate Gift,10/20/06,6.8,4.976268
10179,The Ice Pirates,3/16/84,5.7,3.810697
15568,Gracie,6/1/07,6,2.365328
14057,Trust the Man,9/1/05,5.5,5.2545
12621,Hamlet 2,1/21/08,6.1,5.293363
1808,Velvet Goldmine,10/23/98,6.9,10.932711
293670,곡성,5/12/16,7.2,9.05029
67675,Glee: The Concert Movie,8/11/11,6.8,9.933926
27329,สุริโยไท,8/17/01,5.1,0.843067
29514,Due occhi diabolici,1/25/90,6,8.218383
250349,Barbecue,4/30/14,5.8,5.119593
12454,All or Nothing,5/17/02,7,2.872281
39806,Princess Kaiulani,5/14/10,4.8,0.717811
15699,Opal Dream,11/22/06,6.1,1.458884
8883,Flammen & Citronen,3/25/08,6.8,7.028946
17926,Undiscovered,8/26/05,4.5,2.009597
291081,Red Riding: In the Year of Our Lord 1974,2/28/09,7,7.247023
41248,La Fille du RER,3/18/09,5.6,2.351706
25968,Veronika Decides to Die,5/16/09,5.8,4.799022
9671,Crocodile Dundee,9/26/86,6.3,16.072466
52010,"Ultramarines: A Warhammer 40,000 Movie",12/10/10,5.2,3.891186
11588,The I Inside,1/15/04,5.9,3.789485
43418,Beneath Hill 60,4/15/10,7.3,3.949796
71157,Polisse,10/6/11,7.9,14.038703
13483,Awake,11/28/07,6.3,18.172736
333355,Star Wars: Clone Wars (Volume 1),3/21/05,8,1.881466
327833,Skin Trade,11/7/14,5.6,6.677926
1547,The Lost Boys,7/31/87,6.8,24.750909
25196,Crazy Heart,12/16/09,6.8,17.697042
16323,The Rose,11/7/79,6.8,7.000949
175528,Baggage Claim,9/27/13,5.6,11.436405
8069,Barbarella,10/10/68,5.7,14.171759
71805,Håkon Håkonsen,10/3/90,6.1,0.702971
9451,Election,4/23/99,6.7,13.476596
16727,The Namesake,9/2/06,6.8,3.604863
272693,The DUFF,2/20/15,6.8,40.28709
10696,Glitter,9/21/01,3.4,3.809131
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2/1/13,5.6,11.708343
19644,실미도,12/24/03,6.6,2.60632
29963,Bright Star,11/5/09,6.8,9.230073
26022,My Name Is Khan,2/12/10,7.7,14.719886
152747,All Is Lost,10/18/13,6.6,28.540614
62676,Limbo,6/4/99,7,0.034259
20360,Namastey London,3/27/07,6.6,1.840511
1116,The Wind That Shakes the Barley,5/18/06,7.1,6.787967
185008,Yeh Jawaani Hai Deewani,5/31/13,7.2,3.353176
11620,Quo Vadis,11/8/51,7,7.973109
14353,Repo! The Genetic Opera,7/18/08,6.7,5.897479
11818,Kurtlar vadisi - Irak,2/3/06,4.3,1.465762
680,Pulp Fiction,10/8/94,8.3,121.463076
11176,The Muppet Movie,5/31/79,7,10.639916
242582,Nightcrawler,10/23/14,7.6,89.095538
11217,Club Dread,2/27/04,5.1,2.62082
15121,The Sound of Music,3/2/65,7.4,37.960289
2619,Splash,3/9/84,6.1,21.735068
773,Little Miss Sunshine,7/26/06,7.5,14.793177
235,Stand by Me,8/22/86,7.8,51.109279
170,28 Days Later,10/31/02,7.1,45.490374
14114,You Got Served,1/30/04,4.8,3.804597
10734,Escape from Alcatraz,6/22/79,7.2,26.356697
37964,Brown Sugar,10/5/02,7,3.501158
28121,A Thin Line Between Love and Hate,4/4/96,5.7,2.088251
40807,50/50,9/30/11,7,33.372828
10885,Shutter,3/21/08,5.3,8.864368
225565,That Awkward Moment,1/29/14,6.1,37.821106
16471,Modern Problems,12/25/81,5.6,4.293706
385736,Kicks,9/9/16,7.5,3.467923
11971,Much Ado About Nothing,5/7/93,7.2,10.19377
668,On Her Majesty's Secret Service,12/12/69,6.5,25.289665
11596,New Nightmare,10/13/94,6.4,14.730796
14429,Drive Me Crazy,10/1/99,5.8,4.482714
13751,Akeelah and the Bee,4/28/06,6.7,4.932893
9490,Half Baked,1/16/98,6.4,7.894489
14536,New in Town,1/30/09,5.2,13.987772
1359,American Psycho,4/13/00,7.3,45.310443
9962,The Good Girl,1/12/02,6.1,9.799177
15049,Bon Cop Bad Cop,7/6/06,6.5,5.069095
22821,The Boondock Saints II: All Saints Day,11/24/09,5.9,13.517017
42819,The City of Your Final Destination,3/21/09,5.7,1.353971
209263,Enough Said,9/18/13,6.6,14.969093
37735,Easy A,9/10/10,6.7,45.395839
59930,The Inkwell,4/22/94,3.9,0.269661
10873,Shadow of the Vampire,5/15/00,6.6,5.93923
51588,Prom,4/29/11,5.7,11.837067
23570,The Pallbearer,5/3/96,4.6,2.149469
19489,Held Up,10/8/99,4.9,1.569449
14629,Woman on Top,9/22/00,5.5,3.535789
8293,Howards End,3/13/92,6.9,5.897391
291270,Anomalisa,12/30/15,7,21.024346
44009,Another Year,11/5/10,7,7.235794
1958,8 femmes,1/8/02,6.9,8.204829
13154,Showdown in Little Tokyo,8/23/91,5.7,8.403859
26618,Clay Pigeons,9/25/98,6.3,4.221313
43923,It's Kind of a Funny Story,7/6/10,6.9,13.143045
46138,Made in Dagenham,9/11/10,6.6,6.138802
45791,And When Did You Last See Your Father?,10/5/07,6.9,1.939054
26306,Prefontaine,1/24/97,6.7,8.717235
110683,The Wicked Lady,4/21/83,4.3,0.289433
26963,The Secret of Kells,2/9/09,7.3,10.621353
198277,Begin Again,9/7/13,7.3,35.735689
7870,Down in the Valley,5/13/05,5.9,7.433574
13072,Brooklyn Rules,4/30/07,5.8,4.090382
153397,Restless,12/7/12,4.9,0.812776
30141,The Singing Detective,10/24/03,5.9,6.335881
17044,The Land Girls,9/25/98,7,1.278092
10288,Fido,9/7/06,6.6,5.244518
12183,The Wendell Baker Story,8/3/05,5.2,1.265683
44147,Wild Target,6/17/10,6.4,10.791954
12192,Pathology,4/11/08,5.6,9.782433
36597,Wuthering Heights,1/18/09,6.9,4.409263
13197,10th & Wolf,2/19/06,6.3,3.942464
10913,Dear Wendy,1/22/05,5.6,2.597665
251321,Aloft,2/12/14,5.1,6.500835
149,アキラ,7/16/88,7.8,39.338097
10425,The Death and Life of Bobby Z,7/23/07,5.8,12.893219
49081,Maurice Richard,10/25/05,6.1,0.983484
256687,Swelter,4/20/14,4.6,2.214925
220488,非常幸运,9/17/13,4.3,1.86453
1544,Imagine Me & You,2/1/05,7,9.100352
374461,Mr. Church,9/16/16,7,7.828459
302,Swimming Pool,5/18/03,6.4,11.000654
182873,Green Street Hooligans: Underground,1/1/13,5.4,5.0005
21512,The Blood of Heroes,10/19/89,5.9,6.41678
389425,Code of Honor,5/6/16,4.1,2.101718
403,Driving Miss Daisy,12/13/89,7,19.585801
29461,Soul Food,9/26/97,6.6,4.105363
33542,紅番區,1/30/95,6.5,17.318839
283708,Loin des hommes,8/30/14,6.6,3.363973
9388,Thank You for Smoking,9/5/05,7.1,29.01153
1691,Hostel: Part II,6/8/07,5.6,20.745052
24684,An Education,10/29/09,6.8,16.990308
2610,Shopgirl,10/21/05,5.7,4.820166
11308,The Hotel New Hampshire,3/9/84,5.8,2.226412
11022,Narc,1/14/02,6.8,8.526635
34341,Men with Brooms,9/20/02,4.5,1.369528
15365,Witless Protection,2/22/08,4,1.82184
36046,The Work and the Glory,11/24/04,6.1,0.571663
12569,Extract,9/3/09,5.7,14.652342
24356,Masked and Anonymous,8/8/03,5.2,1.71729
55903,Betty Fisher et autres histoires,9/1/01,7,0.024186
2577,Code 46,9/2/03,6.2,8.859657
103903,Outside Bet,4/27/12,5.8,0.086731
73873,Albert Nobbs,12/21/11,6.2,7.802245
312113,Black November,12/7/12,6.4,1.589693
14165,Ta Ra Rum Pum,4/27/07,6,0.553752
2011,Persepolis,5/23/07,7.7,24.281951
45650,The Hole,9/9/09,5.6,9.983004
7735,Die Welle,3/11/08,7.5,25.281197
301365,The Neon Demon,6/8/16,6.4,38.150787
25941,Harry Brown,11/11/09,6.7,16.829837
29064,The Omega Code,10/15/99,4.4,1.288173
7326,Juno,12/5/07,7,19.782725
326284,Pound of Flesh,5/7/15,5.5,4.943588
681,Diamonds Are Forever,12/13/71,6.3,34.634181
238,The Godfather,3/14/72,8.4,143.659698
535,Flashdance,4/14/83,6.1,18.422323
19913,(500) Days of Summer,7/17/09,7.2,45.610993
713,The Piano,5/19/93,7.1,17.681707
77930,Magic Mike,6/28/12,6.1,35.897151
10727,Darkness Falls,1/24/03,4.9,11.199544
253,Live and Let Die,7/5/73,6.4,30.465138
17908,My Dog Skip,1/14/00,6.5,5.675535
8390,"Definitely, Maybe",2/8/08,6.7,29.173266
57119,Jumping the Broom,5/6/11,6,4.492455
3291,"Good Night, and Good Luck.",9/16/05,6.8,17.717681
398,Capote,9/30/05,6.8,17.434862
8068,Desperado,8/25/95,6.8,25.511217
10803,Logan's Run,6/23/76,6.6,12.268143
682,The Man with the Golden Gun,12/1/74,6.3,30.214716
10117,Action Jackson,2/12/88,4.9,6.872784
9392,The Descent,7/8/05,6.8,23.413188
24977,Michael Jordan to the Max,5/5/00,7.5,1.830306
79316,Devil's Due,1/8/14,4.4,14.741589
2074,Flirting with Disaster,3/22/96,6.3,5.500324
1696,The Devil's Rejects,7/22/05,6.6,16.754452
308639,Dope,6/19/15,7.2,29.761163
22314,In Too Deep,8/25/99,6.2,2.772178
2662,House of 1000 Corpses,4/11/03,6,19.301432
77156,Alien Zone,11/22/78,4,0.000372
12573,A Serious Man,10/2/09,6.6,23.612409
44718,Get Low,1/22/10,6.5,6.557643
11342,Warlock,6/1/89,5.8,9.887662
241771,Beyond the Lights,9/10/14,7,8.079046
34653,A Single Man,10/19/09,7.3,21.626288
11051,The Last Temptation of Christ,8/12/88,7,14.672151
14578,Outside Providence,8/16/99,5.6,2.627232
57825,Bride & Prejudice,2/11/04,6.5,12.150871
9555,Rabbit-Proof Fence,2/4/02,6.8,2.128211
15581,Who's Your Caddy?,7/27/07,3.8,2.881239
13006,Split Second,5/1/92,5.7,4.857028
16651,The Other Side of Heaven,4/12/01,6.7,2.206097
4251,Veer-Zaara,11/12/04,7.4,3.721858
12400,Redbelt,4/7/08,6.4,5.091253
39053,Cyrus,6/18/10,6.1,15.212569
104896,A Dog Of Flanders,8/27/99,6.4,0.838938
14112,Auto Focus,10/18/02,6.1,7.051521
12271,Factory Girl,12/29/06,6.2,11.400229
71859,We Need to Talk About Kevin,9/28/11,7.4,21.276864
226354,The Christmas Candle,11/22/13,5.8,1.799504
48620,The Mighty Macs,10/21/09,5,2.932784
33676,Losin' It,4/8/83,4.5,2.550045
37080,Mother and Child,11/7/09,6.7,5.517597
25388,March or Die,9/8/77,6.2,3.829937
11687,Les visiteurs,1/27/93,7.1,8.893676
39210,Somewhere,9/3/10,6,9.590373
30128,I Hope They Serve Beer in Hell,9/25/09,5.7,7.155519
31535,Chairman of the Board,3/13/98,2.7,0.587276
44835,Hesher,1/22/10,6.7,13.635828
192134,Dom Hemingway,11/15/13,5.8,10.416332
1956,Gerry,1/12/02,6.2,5.038953
24985,The Heart of Me,1/1/02,7.7,1.498245
306745,Freeheld,10/2/15,7.1,8.184588
47088,The Extra Man,8/1/10,5.9,2.26778
110402,Трудно быть богом,2/27/13,6.7,3.120016
27004,Ca$h,1/1/10,6,8.207425
15013,Wah-Wah,8/17/05,6.3,2.356244
8374,The Boondock Saints,1/22/99,7.2,34.917447
277519,Z 風暴,6/19/14,5.8,0.542814
78381,Twixt,9/10/11,5,5.060656
164372,Снежная королева,10/11/12,5.1,5.33861
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,7/21/14,6.5,1.874783
8879,Pale Rider,6/28/85,7,14.574995
13001,Stargate: The Ark of Truth,3/11/08,6.9,8.591387
9571,Dazed and Confused,9/24/93,7.4,26.181753
13649,High School Musical 2,8/17/07,6.1,21.01755
325373,Two Lovers and a Bear,10/2/16,6.8,3.139294
334527,Criminal Activities,11/20/15,5.8,6.665164
2211,Aimee & Jaguar,2/10/99,6.3,2.832628
13919,The Chumscrubber,6/8/05,6.7,3.528643
14576,Shade,5/18/03,6.1,4.665309
82505,House at the End of the Street,9/21/12,5.6,25.613197
46738,Incendies,9/4/10,7.9,21.285206
38970,Ricordati di me,2/11/03,5.8,4.240495
41009,Perrier’s Bounty,9/11/09,5.1,3.810943
7347,Tropa de Elite,10/12/07,7.8,23.604936
250546,Annabelle,10/2/14,5.6,60.225219
38415,Bran Nue Dae,8/9/09,5.2,0.050456
650,Boyz n the Hood,7/12/91,7.4,17.705671
16620,La Bamba,7/24/87,6.8,6.847099
25113,The Four Seasons,5/22/81,6.3,8.067702
11033,Dressed to Kill,6/25/80,6.8,11.208769
34723,The Adventures of Huck Finn,4/2/93,6.2,2.163683
9430,Go,4/9/99,7,11.142389
8998,Friends with Money,9/7/06,5.1,11.885221
10514,The Andromeda Strain,3/12/71,7,12.524953
10496,Bats,10/22/99,4.1,1.537859
1591,Nirgendwo in Afrika,12/11/01,7,3.481517
76025,Shame,10/2/11,7,40.688426
4836,Layer Cake,9/30/04,7,24.0034
14631,The Work and the Glory II: American Zion,10/21/05,8,2.639106
87499,The East,5/31/13,6.5,16.574756
18923,A Home at the End of the World,7/23/04,6.8,5.483531
26665,Aberdeen,7/5/00,7,1.068819
28089,The Messenger,11/13/09,7.1,8.432401
62255,Tracker,5/20/10,6,2.074295
5708,Control,9/26/07,7.5,11.357474
218,The Terminator,10/26/84,7.3,74.234793
338,"Good bye, Lenin!",2/9/03,7.4,11.086001
21641,The Damned United,3/27/09,7.2,13.409125
10925,The Return of the Living Dead,5/15/85,7.3,14.961629
2293,Mallrats,10/20/95,6.8,16.139771
621,Grease,7/7/78,7.2,67.608041
792,Platoon,12/18/86,7.5,49.802914
1777,Fahrenheit 9/11,6/25/04,6.8,16.20985
642,Butch Cassidy and the Sundance Kid,9/23/69,7.4,24.499996
433,Mary Poppins,8/27/64,7.4,59.961523
16619,Ordinary People,9/19/80,7.4,12.541983
