id,name,movieid
10749,Romance,319
10749,Romance,59457
878,Science Fiction,59457
80,Crime,9504
18,Drama,9504
9648,Mystery,9504
80,Crime,37414
18,Drama,37414
53,Thriller,37414
18,Drama,6217
14,Fantasy,6217
27,Horror,6217
53,Thriller,6217
27,Horror,26688
9648,Mystery,26688
53,Thriller,26688
12,Adventure,43867
18,Drama,43867
10749,Romance,43867
35,Comedy,6615
10749,Romance,6615
18,Drama,6615
10752,War,14574
18,Drama,14574
18,Drama,16
80,Crime,16
10402,Music,16
18,Drama,39780
10749,Romance,39780
80,Crime,21612
18,Drama,21612
35,Comedy,36691
18,Drama,36691
10749,Romance,36691
28,Action,23631
35,Comedy,23631
53,Thriller,23631
80,Crime,45324
35,Comedy,45324
18,Drama,45324
16,Animation,12144
12,Adventure,12144
10751,Family,12144
28,Action,11658
12,Adventure,11658
18,Drama,11658
36,History,11658
10752,War,11658
18,Drama,56601
10751,Family,56601
18,Drama,9552
27,Horror,9552
53,Thriller,9552
27,Horror,578
53,Thriller,578
12,Adventure,578
35,Comedy,2105
10749,Romance,2105
16,Animation,126319
35,Comedy,126319
18,Drama,126319
10751,Family,126319
28,Action,10136
12,Adventure,10136
35,Comedy,10136
35,Comedy,67660
10749,Romance,67660
35,Comedy,10611
18,Drama,10611
28,Action,154
12,Adventure,154
878,Science Fiction,154
53,Thriller,154
35,Comedy,3049
9648,Mystery,3049
53,Thriller,860
878,Science Fiction,860
80,Crime,9281
18,Drama,9281
10749,Romance,9281
53,Thriller,9281
28,Action,75674
53,Thriller,75674
10752,War,75674
10402,Music,9762
18,Drama,9762
10749,Romance,9762
80,Crime,9762
16,Animation,3179
35,Comedy,3179
35,Comedy,184
80,Crime,184
10749,Romance,184
35,Comedy,13335
12,Adventure,13335
878,Science Fiction,76726
18,Drama,76726
53,Thriller,76726
10402,Music,10269
18,Drama,10269
10749,Romance,10269
10751,Family,36819
14,Fantasy,36819
878,Science Fiction,36819
12,Adventure,36819
35,Comedy,36819
28,Action,17130
12,Adventure,17130
35,Comedy,17130
18,Drama,17130
10751,Family,17130
10402,Music,17130
10749,Romance,17130
35,Comedy,57214
80,Crime,57214
18,Drama,11202
36,History,11202
10752,War,11202
27,Horror,9357
53,Thriller,9357
27,Horror,13812
878,Science Fiction,13812
53,Thriller,13812
18,Drama,9030
27,Horror,9030
53,Thriller,9030
35,Comedy,19084
10751,Family,19084
35,Comedy,8386
35,Comedy,10437
10751,Family,10437
14,Fantasy,10437
18,Drama,10437
18,Drama,1360
10749,Romance,1360
99,Documentary,101267
10402,Music,101267
10749,Romance,222935
18,Drama,222935
18,Drama,10220
80,Crime,10220
18,Drama,284296
35,Comedy,284296
27,Horror,31915
878,Science Fiction,31915
27,Horror,11601
9648,Mystery,11601
53,Thriller,11601
18,Drama,205220
35,Comedy,11354
18,Drama,11354
27,Horror,16241
18,Drama,16241
53,Thriller,16241
878,Science Fiction,16241
14,Fantasy,14191
10749,Romance,14191
10751,Family,14191
35,Comedy,14191
18,Drama,286565
9648,Mystery,286565
10749,Romance,286565
35,Comedy,26710
18,Drama,129670
12,Adventure,129670
27,Horror,9059
35,Comedy,9059
53,Thriller,9059
35,Comedy,34549
10751,Family,34549
14,Fantasy,34549
878,Science Fiction,34549
35,Comedy,57157
18,Drama,57157
28,Action,1948
53,Thriller,1948
80,Crime,1948
35,Comedy,28353
10749,Romance,28353
35,Comedy,46889
18,Drama,46889
10749,Romance,46889
35,Comedy,38093
18,Drama,38093
10749,Romance,38093
18,Drama,14976
10749,Romance,11027
80,Crime,11027
18,Drama,11027
18,Drama,3635
10749,Romance,3635
28,Action,387
18,Drama,387
36,History,387
10752,War,387
12,Adventure,387
35,Comedy,6020
35,Comedy,122906
18,Drama,122906
878,Science Fiction,122906
12,Adventure,9550
18,Drama,9550
28,Action,9550
10749,Romance,9550
18,Drama,60599
53,Thriller,60599
878,Science Fiction,227719
53,Thriller,227719
18,Drama,14299
36,History,14299
10402,Music,14299
28,Action,19419
35,Comedy,19419
28,Action,12088
53,Thriller,12088
878,Science Fiction,12088
35,Comedy,14799
18,Drama,14799
18,Drama,9466
35,Comedy,9466
18,Drama,7510
35,Comedy,7510
35,Comedy,31246
10749,Romance,31246
35,Comedy,61752
9648,Mystery,10944
53,Thriller,10944
18,Drama,10362
10749,Romance,10362
35,Comedy,14778
18,Drama,14778
27,Horror,1255
18,Drama,1255
878,Science Fiction,1255
12,Adventure,45226
80,Crime,45226
53,Thriller,45226
35,Comedy,10212
27,Horror,10212
53,Thriller,10212
37,Western,10212
35,Comedy,8669
18,Drama,8669
35,Comedy,179144
18,Drama,179144
35,Comedy,16857
18,Drama,16857
18,Drama,86825
27,Horror,86825
53,Thriller,86825
14,Fantasy,844
18,Drama,844
878,Science Fiction,844
10749,Romance,844
80,Crime,8060
18,Drama,8060
10749,Romance,8060
12,Adventure,15907
18,Drama,15907
10751,Family,15907
18,Drama,38448
10749,Romance,38448
80,Crime,327
18,Drama,327
53,Thriller,327
35,Comedy,9260
35,Comedy,61337
18,Drama,61337
53,Thriller,13079
18,Drama,13079
9648,Mystery,13079
18,Drama,89325
10749,Romance,89325
18,Drama,4170
53,Thriller,4170
10752,War,41508
18,Drama,41508
35,Comedy,12479
35,Comedy,44555
18,Drama,44555
53,Thriller,44555
53,Thriller,10133
878,Science Fiction,10133
9648,Mystery,10133
18,Drama,21345
36,History,21345
10752,War,21345
16,Animation,173931
10751,Family,173931
28,Action,173931
12,Adventure,173931
35,Comedy,173931
878,Science Fiction,61984
10752,War,50601
18,Drama,50601
27,Horror,26466
18,Drama,345003
18,Drama,236751
53,Thriller,107
80,Crime,107
18,Drama,357837
10749,Romance,357837
18,Drama,8913
27,Horror,8913
18,Drama,13889
18,Drama,18530
18,Drama,358451
36,History,358451
10749,Romance,358451
14,Fantasy,927
27,Horror,927
35,Comedy,927
12,Adventure,11
28,Action,11
878,Science Fiction,11
35,Comedy,291870
18,Drama,907
10749,Romance,907
10752,War,907
12,Adventure,206563
80,Crime,206563
18,Drama,206563
53,Thriller,206563
35,Comedy,11887
18,Drama,11887
10751,Family,11887
10402,Music,11887
10749,Romance,11887
18,Drama,45317
28,Action,12094
35,Comedy,12094
99,Documentary,12094
35,Comedy,10377
18,Drama,10377
18,Drama,249164
28,Action,256092
35,Comedy,256092
80,Crime,256092
35,Comedy,9942
35,Comedy,10748
10751,Family,10748
878,Science Fiction,10748
53,Thriller,1817
18,Drama,1817
18,Drama,10229
10749,Romance,10229
18,Drama,687
18,Drama,796
10749,Romance,796
53,Thriller,796
27,Horror,22804
9648,Mystery,22804
35,Comedy,10156
12,Adventure,12837
28,Action,17708
35,Comedy,17708
80,Crime,17708
18,Drama,13937
27,Horror,13937
53,Thriller,13937
80,Crime,13937
18,Drama,28932
28,Action,28932
878,Science Fiction,31909
18,Drama,167073
10749,Romance,167073
18,Drama,3175
10749,Romance,3175
10752,War,3175
35,Comedy,14369
35,Comedy,16888
18,Drama,121826
35,Comedy,121826
10749,Romance,121826
35,Comedy,10646
10749,Romance,10646
18,Drama,12149
53,Thriller,12149
80,Crime,12149
18,Drama,304357
18,Drama,11184
14,Fantasy,766
27,Horror,766
35,Comedy,766
35,Comedy,20009
10749,Romance,20009
10749,Romance,1587
18,Drama,1587
18,Drama,30973
36,History,30973
80,Crime,11109
18,Drama,11109
35,Comedy,9027
10749,Romance,9027
35,Comedy,63020
18,Drama,63020
10749,Romance,63020
18,Drama,86829
10402,Music,86829
18,Drama,11065
10749,Romance,11065
53,Thriller,11065
18,Drama,13888
12,Adventure,13888
10749,Romance,13888
18,Drama,42345
36,History,42345
35,Comedy,13994
10402,Music,13994
10749,Romance,13994
18,Drama,1590
18,Drama,62728
53,Thriller,62728
80,Crime,62728
27,Horror,11917
53,Thriller,11917
80,Crime,11917
18,Drama,45138
28,Action,45138
53,Thriller,45138
80,Crime,45138
10769,Foreign,45138
18,Drama,80271
35,Comedy,80271
10749,Romance,80271
80,Crime,4657
18,Drama,4657
9648,Mystery,4657
53,Thriller,4657
18,Drama,14395
10749,Romance,14395
18,Drama,24137
35,Comedy,24137
10749,Romance,24137
878,Science Fiction,190847
53,Thriller,190847
27,Horror,190847
27,Horror,11056
878,Science Fiction,62
9648,Mystery,62
12,Adventure,62
878,Science Fiction,601
12,Adventure,601
10751,Family,601
14,Fantasy,601
10749,Romance,13067
35,Comedy,13067
18,Drama,13067
12,Adventure,25379
18,Drama,25379
10751,Family,25379
18,Drama,88641
35,Comedy,88641
18,Drama,58051
35,Comedy,58051
10749,Romance,58051
10769,Foreign,58051
18,Drama,14877
28,Action,14877
36,History,14877
37,Western,14877
10749,Romance,14877
36,History,96399
18,Drama,96399
35,Comedy,304410
18,Drama,304410
10402,Music,304410
18,Drama,489
18,Drama,373314
53,Thriller,373314
27,Horror,214
53,Thriller,214
80,Crime,214
28,Action,10890
35,Comedy,10890
35,Comedy,1588
28,Action,316727
27,Horror,316727
53,Thriller,316727
35,Comedy,10314
10749,Romance,10314
27,Horror,663
53,Thriller,663
80,Crime,663
18,Drama,11804
27,Horror,11804
53,Thriller,11804
18,Drama,16781
35,Comedy,16781
10749,Romance,16781
18,Drama,11873
28,Action,9289
18,Drama,9289
36,History,9289
10752,War,9289
35,Comedy,10414
10751,Family,10414
27,Horror,1970
9648,Mystery,1970
53,Thriller,1970
35,Comedy,9614
27,Horror,8922
53,Thriller,8922
12,Adventure,1648
35,Comedy,1648
878,Science Fiction,1648
18,Drama,17917
10751,Family,17917
10402,Music,17917
18,Drama,74534
35,Comedy,74534
878,Science Fiction,19405
16,Animation,19405
35,Comedy,19405
10751,Family,19405
28,Action,9355
12,Adventure,9355
878,Science Fiction,9355
28,Action,10999
12,Adventure,10999
53,Thriller,10999
27,Horror,321258
9648,Mystery,321258
53,Thriller,321258
27,Horror,44040
9648,Mystery,44040
53,Thriller,44040
35,Comedy,10426
18,Drama,280092
27,Horror,280092
53,Thriller,280092
28,Action,13938
12,Adventure,13938
35,Comedy,13938
27,Horror,10163
53,Thriller,10163
878,Science Fiction,10163
35,Comedy,12182
10402,Music,12182
10749,Romance,12182
14,Fantasy,1832
35,Comedy,1832
12,Adventure,1832
35,Comedy,9034
18,Drama,9034
18,Drama,15301
14,Fantasy,15301
27,Horror,15301
878,Science Fiction,15301
53,Thriller,15301
28,Action,10135
53,Thriller,10135
28,Action,26352
35,Comedy,26352
80,Crime,26352
18,Drama,20616
53,Thriller,20616
35,Comedy,9794
10749,Romance,9794
35,Comedy,15037
18,Drama,15037
10749,Romance,15037
80,Crime,227
18,Drama,227
12,Adventure,294272
10751,Family,294272
14,Fantasy,294272
27,Horror,11336
878,Science Fiction,11336
53,Thriller,11336
27,Horror,283445
18,Drama,88036
10402,Music,88036
27,Horror,10984
53,Thriller,10984
9648,Mystery,22824
878,Science Fiction,22824
53,Thriller,22824
18,Drama,9526
35,Comedy,9526
10402,Music,9526
18,Drama,39349
28,Action,39349
53,Thriller,39349
28,Action,15983
53,Thriller,15983
35,Comedy,14544
18,Drama,14544
10751,Family,14544
35,Comedy,11545
18,Drama,11545
878,Science Fiction,42684
18,Drama,268238
35,Comedy,268238
35,Comedy,8359
18,Drama,8359
10751,Family,8359
35,Comedy,15648
18,Drama,15648
10751,Family,15648
10749,Romance,15648
18,Drama,41823
10749,Romance,41823
28,Action,11891
35,Comedy,11891
28,Action,9362
27,Horror,9362
27,Horror,9902
53,Thriller,9902
37,Western,14729
36,History,14729
28,Action,9455
80,Crime,9455
9648,Mystery,9455
53,Thriller,9455
18,Drama,103731
28,Action,10090
12,Adventure,10090
35,Comedy,10090
80,Crime,10090
99,Documentary,164558
10402,Music,164558
35,Comedy,19905
16,Animation,17710
10751,Family,17710
18,Drama,75900
28,Action,9515
35,Comedy,9515
80,Crime,9515
18,Drama,9515
53,Thriller,9515
35,Comedy,27322
18,Drama,27322
10749,Romance,27322
53,Thriller,328425
9648,Mystery,328425
12,Adventure,14120
18,Drama,14120
35,Comedy,10050
10749,Romance,10050
35,Comedy,1542
80,Crime,1542
35,Comedy,10490
18,Drama,87093
35,Comedy,10029
80,Crime,10029
53,Thriller,10029
35,Comedy,9893
10751,Family,9893
80,Crime,11507
9648,Mystery,11507
27,Horror,11507
53,Thriller,11507
28,Action,37931
12,Adventure,37931
35,Comedy,37931
80,Crime,3472
18,Drama,3472
53,Thriller,3472
35,Comedy,87818
35,Comedy,13160
35,Comedy,88005
18,Drama,88005
10749,Romance,88005
878,Science Fiction,88005
35,Comedy,52067
18,Drama,73
27,Horror,134597
53,Thriller,134597
16,Animation,24034
18,Drama,24034
10751,Family,24034
10402,Music,24034
18,Drama,14283
53,Thriller,14283
9648,Mystery,14283
10402,Music,14283
10749,Romance,14283
18,Drama,404
28,Action,13201
80,Crime,13201
18,Drama,13201
10749,Romance,13201
35,Comedy,209403
35,Comedy,7942
10749,Romance,7942
35,Comedy,73247
10749,Romance,73247
10751,Family,73247
18,Drama,253331
35,Comedy,34043
10751,Family,34043
10749,Romance,34043
12,Adventure,9952
18,Drama,9952
10752,War,9952
35,Comedy,256924
18,Drama,256924
10402,Music,256924
18,Drama,82532
35,Comedy,82532
18,Drama,41110
10749,Romance,41110
18,Drama,134371
878,Science Fiction,134371
9648,Mystery,134371
28,Action,2088
80,Crime,2088
18,Drama,2088
53,Thriller,2088
28,Action,10388
80,Crime,10388
18,Drama,10388
9648,Mystery,10388
53,Thriller,10388
18,Drama,1640
18,Drama,25520
10749,Romance,25520
28,Action,27342
53,Thriller,27342
18,Drama,13689
10749,Romance,13689
35,Comedy,67911
35,Comedy,24664
18,Drama,24664
27,Horror,329440
53,Thriller,329440
12,Adventure,47890
9648,Mystery,47890
53,Thriller,47890
35,Comedy,252512
18,Drama,252512
9648,Mystery,252512
18,Drama,55720
18,Drama,9613
9648,Mystery,9613
53,Thriller,9613
28,Action,29076
35,Comedy,29076
10749,Romance,29076
53,Thriller,29076
12,Adventure,29339
18,Drama,29339
28,Action,29339
10751,Family,29339
53,Thriller,68812
80,Crime,68812
18,Drama,68812
28,Action,32740
878,Science Fiction,32740
53,Thriller,14195
35,Comedy,14195
80,Crime,14195
80,Crime,73567
18,Drama,73567
53,Thriller,73567
35,Comedy,41479
18,Drama,41479
80,Crime,15394
18,Drama,15394
53,Thriller,15394
35,Comedy,10071
18,Drama,1989
10749,Romance,1989
18,Drama,91076
35,Comedy,12779
10749,Romance,12779
28,Action,13191
12,Adventure,13191
35,Comedy,13191
53,Thriller,13191
28,Action,11770
35,Comedy,11770
18,Drama,12703
35,Comedy,64559
80,Crime,64559
53,Thriller,64559
18,Drama,222649
18,Drama,115872
18,Drama,101173
53,Thriller,101173
35,Comedy,25350
18,Drama,25350
28,Action,10034
80,Crime,10034
35,Comedy,10034
35,Comedy,20178
10749,Romance,20178
27,Horror,5072
35,Comedy,5072
53,Thriller,5072
18,Drama,18191
53,Thriller,18191
18,Drama,31007
35,Comedy,11546
80,Crime,11546
18,Drama,41894
80,Crime,41894
10752,War,184374
36,History,184374
18,Drama,184374
35,Comedy,268171
10751,Family,268171
10749,Romance,268171
35,Comedy,78149
35,Comedy,24663
18,Drama,24663
10749,Romance,24663
35,Comedy,39037
10749,Romance,39037
35,Comedy,22805
18,Drama,22805
18,Drama,39055
10751,Family,39055
18,Drama,245846
53,Thriller,245846
35,Comedy,25186
35,Comedy,15017
10749,Romance,15017
80,Crime,12245
9648,Mystery,12245
53,Thriller,12245
18,Drama,49787
27,Horror,49787
53,Thriller,49787
35,Comedy,16358
18,Drama,16358
53,Thriller,7006
18,Drama,7006
27,Horror,7006
14,Fantasy,7006
10402,Music,66767
18,Drama,66767
28,Action,17622
53,Thriller,17622
10751,Family,283671
16,Animation,283671
12,Adventure,283671
18,Drama,18516
10752,War,18516
18,Drama,217708
10749,Romance,217708
35,Comedy,217708
35,Comedy,42057
10749,Romance,42057
28,Action,17577
27,Horror,17577
53,Thriller,17577
878,Science Fiction,17577
18,Drama,14608
10769,Foreign,14608
10749,Romance,14608
35,Comedy,34417
28,Action,15067
12,Adventure,15067
35,Comedy,15067
37,Western,15067
27,Horror,78383
53,Thriller,78383
18,Drama,43090
28,Action,43090
35,Comedy,43090
37,Western,43090
35,Comedy,16614
18,Drama,9700
10749,Romance,9700
35,Comedy,10471
28,Action,250066
28,Action,667
53,Thriller,667
12,Adventure,667
18,Drama,208869
28,Action,208869
35,Comedy,208869
80,Crime,208869
18,Drama,86837
10749,Romance,86837
27,Horror,10306
53,Thriller,10306
27,Horror,106845
878,Science Fiction,106845
28,Action,11576
12,Adventure,11576
35,Comedy,11576
80,Crime,11576
35,Comedy,219
18,Drama,219
10749,Romance,219
16,Animation,11827
878,Science Fiction,11827
28,Action,22820
35,Comedy,22820
53,Thriller,22820
18,Drama,31174
10752,War,31174
28,Action,244316
27,Horror,244316
53,Thriller,244316
18,Drama,37737
28,Action,37737
10749,Romance,37737
18,Drama,62215
878,Science Fiction,62215
18,Drama,66125
35,Comedy,66125
10751,Family,66125
18,Drama,132316
10749,Romance,132316
27,Horror,348
28,Action,348
53,Thriller,348
878,Science Fiction,348
27,Horror,30497
18,Drama,27586
10402,Music,27586
18,Drama,14811
10749,Romance,14811
12,Adventure,660
28,Action,660
53,Thriller,660
27,Horror,68684
35,Comedy,68684
878,Science Fiction,68684
35,Comedy,40794
18,Drama,40794
10749,Romance,40794
18,Drama,9400
28,Action,9400
80,Crime,9400
18,Drama,16162
35,Comedy,16162
27,Horror,10585
53,Thriller,10585
99,Documentary,2359
27,Horror,238636
53,Thriller,238636
35,Comedy,10472
18,Drama,10472
10751,Family,10472
10749,Romance,10472
35,Comedy,11282
12,Adventure,11282
18,Drama,6521
53,Thriller,6521
80,Crime,14181
18,Drama,14181
53,Thriller,14181
35,Comedy,1621
27,Horror,9656
53,Thriller,9656
35,Comedy,16428
10749,Romance,16428
10752,War,10705
18,Drama,10705
36,History,10705
28,Action,10705
10749,Romance,10705
18,Drama,8272
35,Comedy,24621
10749,Romance,24621
28,Action,1619
80,Crime,1619
18,Drama,1619
53,Thriller,1619
35,Comedy,9685
18,Drama,9685
35,Comedy,14425
10749,Romance,14624
18,Drama,14624
10751,Family,14624
28,Action,10179
878,Science Fiction,10179
35,Comedy,10179
18,Drama,15568
35,Comedy,14057
18,Drama,14057
10749,Romance,14057
35,Comedy,12621
10402,Music,12621
18,Drama,1808
10402,Music,1808
27,Horror,293670
9648,Mystery,293670
99,Documentary,67675
10402,Music,67675
10751,Family,67675
18,Drama,27329
10769,Foreign,27329
36,History,27329
10752,War,27329
27,Horror,29514
53,Thriller,29514
35,Comedy,250349
35,Comedy,12454
18,Drama,12454
18,Drama,39806
18,Drama,15699
10751,Family,15699
10769,Foreign,15699
80,Crime,8883
18,Drama,8883
36,History,8883
10752,War,8883
35,Comedy,17926
10749,Romance,17926
53,Thriller,291081
9648,Mystery,291081
80,Crime,291081
18,Drama,291081
18,Drama,41248
10749,Romance,41248
18,Drama,25968
10749,Romance,25968
12,Adventure,9671
35,Comedy,9671
16,Animation,52010
878,Science Fiction,52010
53,Thriller,11588
9648,Mystery,11588
878,Science Fiction,11588
18,Drama,43418
36,History,43418
10752,War,43418
18,Drama,71157
53,Thriller,13483
80,Crime,13483
9648,Mystery,13483
28,Action,333355
12,Adventure,333355
16,Animation,333355
14,Fantasy,333355
878,Science Fiction,333355
53,Thriller,327833
28,Action,327833
18,Drama,327833
27,Horror,1547
35,Comedy,1547
18,Drama,25196
10402,Music,25196
10749,Romance,25196
18,Drama,16323
10402,Music,16323
10749,Romance,16323
35,Comedy,175528
878,Science Fiction,8069
12,Adventure,71805
10751,Family,71805
35,Comedy,9451
18,Drama,16727
10749,Romance,272693
35,Comedy,272693
18,Drama,10696
10749,Romance,10696
27,Horror,150202
18,Drama,150202
53,Thriller,150202
28,Action,19644
18,Drama,19644
36,History,19644
18,Drama,29963
10749,Romance,29963
18,Drama,26022
10749,Romance,26022
28,Action,152747
12,Adventure,152747
18,Drama,152747
12,Adventure,62676
18,Drama,62676
53,Thriller,62676
18,Drama,20360
10769,Foreign,20360
10749,Romance,20360
18,Drama,1116
36,History,1116
10752,War,1116
10749,Romance,185008
18,Drama,11620
36,History,11620
10749,Romance,11620
27,Horror,14353
35,Comedy,14353
10402,Music,14353
878,Science Fiction,14353
12,Adventure,11818
18,Drama,11818
28,Action,11818
53,Thriller,680
80,Crime,680
12,Adventure,11176
35,Comedy,11176
10751,Family,11176
80,Crime,242582
18,Drama,242582
53,Thriller,242582
35,Comedy,11217
27,Horror,11217
18,Drama,15121
10751,Family,15121
10402,Music,15121
10749,Romance,15121
35,Comedy,2619
14,Fantasy,2619
10749,Romance,2619
35,Comedy,773
18,Drama,773
80,Crime,235
18,Drama,235
27,Horror,170
53,Thriller,170
878,Science Fiction,170
18,Drama,14114
80,Crime,10734
18,Drama,10734
35,Comedy,37964
10749,Romance,37964
35,Comedy,28121
53,Thriller,28121
80,Crime,28121
10749,Romance,28121
35,Comedy,40807
18,Drama,40807
27,Horror,10885
9648,Mystery,10885
53,Thriller,10885
35,Comedy,225565
10749,Romance,225565
35,Comedy,16471
12,Adventure,385736
18,Drama,11971
35,Comedy,11971
10749,Romance,11971
12,Adventure,668
28,Action,668
53,Thriller,668
27,Horror,11596
53,Thriller,11596
9648,Mystery,11596
14,Fantasy,11596
18,Drama,14429
35,Comedy,14429
10749,Romance,14429
10751,Family,14429
18,Drama,13751
35,Comedy,9490
80,Crime,9490
35,Comedy,14536
53,Thriller,1359
18,Drama,1359
80,Crime,1359
18,Drama,9962
35,Comedy,9962
10749,Romance,9962
28,Action,15049
35,Comedy,15049
80,Crime,15049
28,Action,22821
53,Thriller,22821
80,Crime,22821
18,Drama,42819
35,Comedy,209263
18,Drama,209263
10749,Romance,209263
35,Comedy,37735
35,Comedy,59930
18,Drama,59930
10749,Romance,59930
18,Drama,10873
27,Horror,10873
35,Comedy,51588
35,Comedy,23570
10749,Romance,23570
35,Comedy,19489
35,Comedy,14629
18,Drama,14629
10749,Romance,14629
18,Drama,8293
